Country,Year,Agricultural land (% of land area),Agricultural land (sq. km),Arable land (hectares),Crop production index (2014-2016 = 100),Average precipitation in depth (mm per year),Land area (sq. km),"Food production index (gross, 1999-2001 = 100)","Pesticides imports (FAO, current US$)","Agricultural machinery, tractors per 100 sq. km of arable land",Agriculture production index (1999-2001 = 100),Fertilizer consumption (kilograms per hectare of arable land),"Agriculture, forestry, and fishing, value added (% of GDP)","Agricultural population (FAO, number)",Employment in agriculture (% of total employment) (modeled ILO estimate),"Economically active population in agriculture, female (FAO, number)","Economically active population in agriculture, male (FAO, number)"
Burundi,1960-01-01,,,,,,,,,,,,,,,,
Burundi,1961-01-01,61.3317757009346,15750.0,675000.0,49.34,1274.0,25680.0,64.06,50000.0,0.0296296296296296,63.37,,,,,,
Burundi,1962-01-01,61.9158878504673,15900.0,700000.0,49.18,1274.0,25680.0,64.34,60000.0,0.0285714285714286,63.29,,,,,,
Burundi,1963-01-01,62.4610591900312,16040.0,724000.0,48.98,1274.0,25680.0,65.26,80000.0,0.0276243093922652,63.3,,,,,,
Burundi,1964-01-01,62.5,16050.0,744000.0,54.31,1274.0,25680.0,70.4,100000.0,0.0268817204301075,69.74,,,,,,
Burundi,1965-01-01,63.2398753894081,16240.0,756000.0,53.79,1274.0,25680.0,70.79,120000.0,0.0264550264550265,69.6,,,,,,
Burundi,1966-01-01,63.1230529595016,16210.0,753000.0,54.05,1274.0,25680.0,71.16,140000.0,0.0265604249667995,69.98,0.132802124833997,,,,,
Burundi,1967-01-01,64.8753894080997,16660.0,788000.0,56.56,1274.0,25680.0,73.9,160000.0,0.0380710659898477,73.2,0.126903553299492,,,,,
Burundi,1968-01-01,65.2647975077882,16760.0,800000.0,57.67,1274.0,25680.0,76.04,180000.0,0.0375,75.03,0.125,,,,,
Burundi,1969-01-01,73.8707165109034,18970.0,992000.0,56.66,1274.0,25680.0,75.87,200000.0,0.030241935483871,74.53,0.256048387096774,,,,,
Burundi,1970-01-01,73.208722741433,18800.0,940000.0,58.08,1274.0,25680.0,76.65,250000.0,0.0425531914893617,76.13,0.590425531914894,65.3313935147911,,,,
Burundi,1971-01-01,73.9485981308411,18990.0,929000.0,59.77,1274.0,25680.0,78.42,300000.0,0.0430570505920344,78.46,0.848223896663079,64.7617713131167,,,,
Burundi,1972-01-01,74.2211838006231,19060.0,896000.0,53.64,1274.0,25680.0,71.99,350000.0,0.0334821428571429,71.17,0.899553571428571,60.7731276105096,,,,
Burundi,1973-01-01,77.8816199376947,20000.0,930000.0,60.47,1274.0,25680.0,80.69,423000.0,0.043010752688172,80.2,0.624731182795699,63.3136386218903,,,,
Burundi,1974-01-01,79.0498442367601,20300.0,930000.0,56.58,1274.0,25680.0,75.19,513000.0,0.0537634408602151,75.34,1.02150537634409,61.0342227698192,,,,
Burundi,1975-01-01,80.2180685358256,20600.0,930000.0,60.76,1274.0,25680.0,82.38,1018000.0,0.10752688172043,81.08,0.803225806451613,61.3036042313296,,,,
Burundi,1976-01-01,81.5809968847352,20950.0,935000.0,61.94,1274.0,25680.0,84.1,747000.0,0.160427807486631,83.2,0.567914438502674,59.4754832504215,,,,
Burundi,1977-01-01,83.4501557632399,21430.0,942000.0,63.41,1274.0,25680.0,86.02,800000.0,0.212314225053079,84.91,0.805732484076433,55.5801551193022,,,,
Burundi,1978-01-01,82.5545171339564,21200.0,935000.0,60.78,1274.0,25680.0,79.86,610000.0,0.855614973262032,79.67,1.18716577540107,53.9640169481958,,,,
Burundi,1979-01-01,81.7757009345794,21000.0,930000.0,61.34,1274.0,25680.0,80.49,591000.0,0.913978494623656,80.82,0.967741935483871,53.8322491966597,,,,
Burundi,1980-01-01,81.3084112149533,20880.0,930000.0,59.88,1274.0,25680.0,79.31,761000.0,0.967741935483871,78.72,1.18279569892473,57.5719356233857,3847000.0,,1029000.0,813000.0
Burundi,1981-01-01,80.8021806853583,20750.0,930000.0,67.33,1274.0,25680.0,84.09,647000.0,1.02150537634409,86.25,1.18279569892473,58.1425960451394,3961000.0,,1063000.0,838000.0
Burundi,1982-01-01,80.2180685358256,20600.0,930000.0,63.23,1274.0,25680.0,82.81,1200000.0,1.0752688172043,82.35,1.39784946236559,52.6126768285996,4084000.0,,1098000.0,870000.0
Burundi,1983-01-01,80.2180685358256,20600.0,930000.0,63.98,1274.0,25680.0,81.22,2023000.0,1.18279569892473,82.71,2.9752688172043,53.4821872081702,4216000.0,,1135000.0,902000.0
Burundi,1984-01-01,80.2180685358256,20600.0,930000.0,63.04,1274.0,25680.0,81.18,2044000.0,1.29032258064516,81.56,1.94516129032258,54.6598573254013,4352000.0,,1172000.0,936000.0
Burundi,1985-01-01,80.2180685358256,20600.0,930000.0,72.22,1274.0,25680.0,91.85,2060000.0,1.39784946236559,92.71,2.50645161290323,55.9519709491249,4491000.0,,1210000.0,966000.0
Burundi,1986-01-01,81.0747663551402,20820.0,930000.0,75.37,1274.0,25680.0,96.76,2090000.0,1.50537634408602,97.33,3.33333333333333,52.5195880496498,4631000.0,,1246000.0,998000.0
Burundi,1987-01-01,81.4641744548287,20920.0,930000.0,78.13,1274.0,25680.0,99.24,2100000.0,1.61290322580645,100.57,2.79569892473118,50.5563503190181,4771000.0,,1295000.0,1036000.0
Burundi,1988-01-01,81.9704049844237,21050.0,930000.0,79.5,1274.0,25680.0,101.99,2143000.0,1.72043010752688,103.2,2.79569892473118,48.2156300176358,4909000.0,,1341000.0,1071000.0
Burundi,1989-01-01,81.9704049844237,21050.0,930000.0,75.03,1274.0,25680.0,96.27,1844000.0,1.75268817204301,97.21,5.05376344086022,47.1220925298314,5038000.0,,1382000.0,1102000.0
Burundi,1990-01-01,82.1651090342679,21100.0,930000.0,81.01,1274.0,25680.0,103.12,4213000.0,1.75268817204301,103.74,2.25806451612903,51.0568501841364,5156000.0,,1419000.0,1127000.0
Burundi,1991-01-01,82.1651090342679,21100.0,930000.0,85.51,1274.0,25680.0,105.95,4000000.0,1.7741935483871,106.92,2.25806451612903,48.5979103153404,5262000.0,91.37289,1442000.0,1144000.0
Burundi,1992-01-01,82.5545171339564,21200.0,930000.0,88.11,1274.0,25680.0,108.16,3800000.0,1.82795698924731,109.32,5.59247311827957,48.0045217057559,5357000.0,91.3977,1463000.0,1158000.0
Burundi,1993-01-01,82.6713395638629,21230.0,930000.0,84.39,1274.0,25680.0,105.88,3500000.0,,106.07,4.13333333333333,47.1698116933114,5440000.0,91.62669,1479000.0,1172000.0
Burundi,1994-01-01,80.7242990654206,20730.0,930000.0,75.65,1274.0,25680.0,91.26,3300000.0,,93.04,3.33333333333333,40.7323254524441,5509000.0,91.77372,1492000.0,1180000.0
Burundi,1995-01-01,79.3224299065421,20370.0,940000.0,78.25,1274.0,25680.0,95.65,3100000.0,,95.52,3.19148936170213,42.0226931283613,5565000.0,92.10586,1501000.0,1186000.0
Burundi,1996-01-01,77.6090342679128,19930.0,940000.0,79.06,1274.0,25680.0,97.39,2900000.0,,97.12,2.97872340425532,53.3809215127328,5606000.0,92.52035,1507000.0,1187000.0
Burundi,1997-01-01,76.01246105919,19520.0,950000.0,78.5,1274.0,25680.0,98.13,2700000.0,,96.99,1.05263157894737,42.4218641481914,5637000.0,92.59169,1511000.0,1182000.0
Burundi,1998-01-01,74.493769470405,19130.0,950000.0,73.75,1274.0,25680.0,91.82,2552000.0,,90.96,3.80526315789474,44.538704047976,5669000.0,92.21496,1518000.0,1177000.0
Burundi,1999-01-01,73.481308411215,18870.0,960000.0,77.85,1274.0,25680.0,94.93,1487000.0,,95.38,4.13541666666667,47.6353041282389,5716000.0,92.06852,1532000.0,1181000.0
Burundi,2000-01-01,72.702492211838,18670.0,960000.0,80.61,1218.0,25680.0,90.97,1252000.0,,90.22,3.64583333333333,44.1070401093686,5790000.0,91.91463,1555000.0,1198000.0
Burundi,2001-01-01,72.0794392523365,18510.0,975000.0,88.37,1274.0,25680.0,98.51,1392000.0,,97.5,3.58974358974359,43.8431420582797,5895000.0,91.6497,1593000.0,1224000.0
Burundi,2002-01-01,71.417445482866,18340.0,986000.0,103.09,1274.0,25680.0,100.81,1532000.0,,101.67,1.34381338742394,43.3336112421252,6027000.0,91.29282,1641000.0,1262000.0
Burundi,2003-01-01,71.3785046728972,18330.0,990000.0,87.59,1274.0,25680.0,104.59,1024000.0,,103.77,0.304040404040404,42.8412837005394,6182000.0,91.1675,1695000.0,1309000.0
Burundi,2004-01-01,71.9626168224299,18480.0,985000.0,105.13,1274.0,25680.0,98.89,2334000.0,,100.02,1.11167512690355,41.9026049689034,6352000.0,91.13886,1755000.0,1358000.0
Burundi,2005-01-01,70.8333333333333,18190.0,956000.0,84.72,1274.0,25680.0,100.23,3644000.0,,98.47,3.54602510460251,40.8481233922949,6531000.0,90.76436,1815000.0,1410000.0
Burundi,2006-01-01,70.9501557632399,18220.0,939000.0,97.7,1274.0,25680.0,100.88,1034000.0,,101.51,3.20447284345048,40.6376822658218,6720000.0,90.26334,1878000.0,1461000.0
Burundi,2007-01-01,71.0669781931464,18250.0,942000.0,86.3,1274.0,25680.0,104.08,884000.0,,104.49,1.82165605095541,34.9341719197591,6917000.0,89.73049,1940000.0,1517000.0
Burundi,2008-01-01,71.183800623053,18280.0,945000.0,95.74,1274.0,25680.0,106.16,686000.0,,104.06,2.06772486772487,38.0048233017065,7115000.0,89.31937,1998000.0,1566000.0
Burundi,2009-01-01,71.3006230529595,18310.0,948000.0,90.85,1274.0,25680.0,111.54,1630710.0,,111.3,1.86497890295359,36.7213641376786,7305000.0,88.90606,2050000.0,1610000.0
Burundi,2010-01-01,71.3785046728972,18330.0,950000.0,101.46,1274.0,25680.0,113.42,816240.0,,111.03,3.62736842105263,38.4305452876335,7481000.0,88.35996,2095000.0,1646000.0
Burundi,2011-01-01,73.3255451713396,18830.0,1000000.0,94.11,1274.0,25680.0,112.33,,,111.92,5.635,36.7045760044036,7638000.0,87.78889,2130000.0,1674000.0
Burundi,2012-01-01,75.2725856697819,19330.0,1100000.0,81.0,1274.0,25680.0,,,,,5.7956,35.4200325741609,7779000.0,87.20343,2158000.0,1695000.0
Burundi,2013-01-01,79.1666666666667,20330.0,1200000.0,116.45,1274.0,25680.0,,,,,9.30145833333333,38.3674000405511,,86.72589,,
Burundi,2014-01-01,79.1666666666667,20330.0,1200000.0,101.22,1274.0,25680.0,,,,,10.8151416666667,34.9581923436541,,86.18505,,
Burundi,2015-01-01,79.1666666666667,20330.0,1200000.0,95.57,1274.0,25680.0,,,,,8.33625,30.6846972994222,,86.34525,,
Burundi,2016-01-01,79.1666666666667,20330.0,1200000.0,103.21,1274.0,25680.0,,,,,14.4163083333333,31.5443361286606,,86.32186,,
Burundi,2017-01-01,79.1666666666667,20330.0,1200000.0,97.88,1274.0,25680.0,,,,,17.751625,28.5466470060171,,86.30987,,
Burundi,2018-01-01,79.1666666666667,20330.0,1200000.0,121.26,1274.0,25680.0,,,,,23.780925,29.0119004854571,,86.17698,,
Burundi,2019-01-01,79.1666666666667,20330.0,1200000.0,131.96,1274.0,25680.0,,,,,20.1870333333333,28.8443899996176,,86.0615,,
Burundi,2020-01-01,79.1666666666667,20330.0,1200000.0,130.54,1274.0,25680.0,,,,,20.1870333333333,28.6249499997947,,86.09478,,
Burundi,2021-01-01,,,,121.22,,,,,,,,28.6602199997861,,85.8503,,
Burundi,2022-01-01,,,,,,,,,,,,27.5667137824053,,,,
Djibouti,1960-01-01,,,,,,,,,,,,,,,,
Djibouti,1961-01-01,56.1259706643658,13010.0,1000.0,2.11,220.0,23180.0,13.42,70000.0,40.0,13.42,,,,,,
Djibouti,1962-01-01,56.1259706643658,13010.0,1000.0,2.11,220.0,23180.0,13.78,75000.0,40.0,13.78,,,,,,
Djibouti,1963-01-01,56.1259706643658,13010.0,1000.0,2.11,220.0,23180.0,14.23,80000.0,40.0,14.23,,,,,,
Djibouti,1964-01-01,56.1259706643658,13010.0,1000.0,2.33,220.0,23180.0,14.54,85000.0,40.0,14.54,,,,,,
Djibouti,1965-01-01,56.1259706643658,13010.0,1000.0,2.88,220.0,23180.0,14.82,90000.0,40.0,14.82,,,,,,
Djibouti,1966-01-01,56.1259706643658,13010.0,1000.0,3.04,220.0,23180.0,16.05,100000.0,40.0,16.05,,,,,,
Djibouti,1967-01-01,56.1259706643658,13010.0,1000.0,3.23,220.0,23180.0,16.76,120000.0,40.0,16.76,,,,,,
Djibouti,1968-01-01,56.1259706643658,13010.0,1000.0,3.41,220.0,23180.0,18.02,130000.0,40.0,18.02,,,,,,
Djibouti,1969-01-01,56.1259706643658,13010.0,1000.0,3.42,220.0,23180.0,19.38,135000.0,50.0,19.38,,,,,,
Djibouti,1970-01-01,56.1259706643658,13010.0,1000.0,3.63,220.0,23180.0,20.12,140000.0,50.0,20.12,,,,,,
Djibouti,1971-01-01,56.1259706643658,13010.0,1000.0,3.63,220.0,23180.0,21.05,150000.0,50.0,21.05,,,,,,
Djibouti,1972-01-01,56.1259706643658,13010.0,1000.0,4.01,220.0,23180.0,22.17,160000.0,50.0,22.17,,,,,,
Djibouti,1973-01-01,56.1259706643658,13010.0,1000.0,4.26,220.0,23180.0,22.16,163000.0,50.0,22.22,,,,,,
Djibouti,1974-01-01,56.1259706643658,13010.0,1000.0,4.72,220.0,23180.0,23.65,160000.0,50.0,23.71,,,,,,
Djibouti,1975-01-01,56.1259706643658,13010.0,1000.0,4.81,220.0,23180.0,24.03,165000.0,50.0,24.1,,,,,,
Djibouti,1976-01-01,56.1259706643658,13010.0,1000.0,5.3,220.0,23180.0,26.98,170000.0,50.0,27.04,,,,,,
Djibouti,1977-01-01,56.1259706643658,13010.0,1000.0,5.73,220.0,23180.0,26.4,175000.0,60.0,26.46,,,,,,
Djibouti,1978-01-01,56.1259706643658,13010.0,1000.0,6.31,220.0,23180.0,27.86,180000.0,60.0,27.92,,,,,,
Djibouti,1979-01-01,56.1259706643658,13010.0,1000.0,9.02,220.0,23180.0,36.58,182000.0,60.0,36.66,,,,,,
Djibouti,1980-01-01,56.1259706643658,13010.0,1000.0,31.73,220.0,23180.0,46.79,200000.0,60.0,46.79,,,287000.0,,52000.0,60000.0
Djibouti,1981-01-01,56.1259706643658,13010.0,1000.0,32.63,220.0,23180.0,45.25,250000.0,60.0,45.25,,,298000.0,,54000.0,62000.0
Djibouti,1982-01-01,56.1259706643658,13010.0,1000.0,35.1,220.0,23180.0,45.57,300000.0,60.0,45.57,,,305000.0,,55000.0,64000.0
Djibouti,1983-01-01,56.1259706643658,13010.0,1000.0,35.26,220.0,23180.0,53.2,217000.0,60.0,53.21,,,311000.0,,57000.0,65000.0
Djibouti,1984-01-01,56.1259706643658,13010.0,1000.0,39.98,220.0,23180.0,58.42,194000.0,60.0,58.42,,,321000.0,,58000.0,67000.0
Djibouti,1985-01-01,56.1259706643658,13010.0,1000.0,41.93,220.0,23180.0,68.66,88000.0,60.0,68.66,,,335000.0,,61000.0,71000.0
Djibouti,1986-01-01,56.1259706643658,13010.0,1000.0,45.71,220.0,23180.0,74.05,135000.0,60.0,74.05,,,357000.0,,64000.0,76000.0
Djibouti,1987-01-01,56.1259706643658,13010.0,1000.0,45.46,220.0,23180.0,76.2,180000.0,80.0,76.21,,,384000.0,,69000.0,82000.0
Djibouti,1988-01-01,56.1259706643658,13010.0,1000.0,41.41,220.0,23180.0,79.31,112000.0,80.0,79.31,,,413000.0,,75000.0,88000.0
Djibouti,1989-01-01,56.1259706643658,13010.0,1000.0,45.68,220.0,23180.0,95.57,129000.0,80.0,95.57,,,440000.0,,79000.0,94000.0
Djibouti,1990-01-01,56.0396893874029,12990.0,1000.0,59.26,220.0,23180.0,93.71,180000.0,80.0,93.71,,,461000.0,,84000.0,98000.0
Djibouti,1991-01-01,57.6358930112166,13360.0,1000.0,59.12,220.0,23180.0,70.04,301000.0,80.0,70.04,,,475000.0,2.493267,87000.0,101000.0
Djibouti,1992-01-01,59.1458153580673,13710.0,1000.0,61.48,220.0,23180.0,73.95,,80.0,73.95,,,483000.0,2.490835,89000.0,102000.0
Djibouti,1993-01-01,60.4400345125108,14010.0,1000.0,61.94,220.0,23180.0,70.72,,80.0,70.72,,,488000.0,2.507271,91000.0,103000.0
Djibouti,1994-01-01,60.4400345125108,14010.0,1000.0,63.71,220.0,23180.0,73.34,,80.0,73.34,,,494000.0,2.504792,92000.0,104000.0
Djibouti,1995-01-01,62.5970664365833,14510.0,1000.0,65.29,220.0,23180.0,78.86,,80.0,78.86,,,502000.0,2.509034,94000.0,106000.0
Djibouti,1996-01-01,63.8912855910267,14810.0,1000.0,66.1,220.0,23180.0,71.65,,80.0,71.65,,,514000.0,2.520859,96000.0,110000.0
Djibouti,1997-01-01,64.7540983606557,15010.0,1000.0,68.22,220.0,23180.0,74.92,,80.0,74.92,,,529000.0,2.520723,99000.0,113000.0
Djibouti,1998-01-01,64.7540983606557,15010.0,1000.0,69.22,220.0,23180.0,76.89,,80.0,76.89,,,544000.0,2.510856,102000.0,118000.0
Djibouti,1999-01-01,66.9111302847282,15510.0,1000.0,71.66,220.0,23180.0,78.24,,80.0,78.24,,,560000.0,2.480072,105000.0,121000.0
Djibouti,2000-01-01,69.0681622088007,16010.0,1000.0,73.62,220.0,23180.0,84.93,,80.0,84.93,,,573000.0,2.453795,108000.0,125000.0
Djibouti,2001-01-01,72.5194132873167,16810.0,1000.0,75.87,220.0,23180.0,85.8,,80.0,85.8,,,584000.0,2.411079,111000.0,128000.0
Djibouti,2002-01-01,73.3822260569456,17010.0,1000.0,78.69,220.0,23180.0,97.86,,80.0,97.86,,,593000.0,2.35318,113000.0,130000.0
Djibouti,2003-01-01,73.3822260569456,17010.0,1000.0,74.13,220.0,23180.0,97.05,,80.0,97.05,,,601000.0,2.291713,115000.0,133000.0
Djibouti,2004-01-01,73.3822260569456,17010.0,1000.0,77.61,220.0,23180.0,93.44,,60.0,93.44,,,609000.0,2.229284,117000.0,135000.0
Djibouti,2005-01-01,73.3822260569456,17010.0,1000.0,78.32,220.0,23180.0,95.31,,60.0,95.31,,,616000.0,2.164758,119000.0,138000.0
Djibouti,2006-01-01,73.3951682484901,17013.0,1300.0,74.6,220.0,23180.0,111.25,,46.1538461538462,111.25,,,625000.0,2.087895,122000.0,140000.0
Djibouti,2007-01-01,73.4037963761864,17015.0,1500.0,79.87,220.0,23180.0,137.28,,,137.28,,,633000.0,2.014108,124000.0,144000.0
Djibouti,2008-01-01,73.3908541846419,17012.0,1200.0,83.02,220.0,23180.0,141.54,,,141.54,,,642000.0,1.931567,126000.0,147000.0
Djibouti,2009-01-01,73.3951682484901,17013.0,1300.0,86.33,220.0,23180.0,126.54,1060800.0,,126.54,,,650000.0,1.872797,129000.0,150000.0
Djibouti,2010-01-01,73.4081104400345,17016.0,1600.0,87.23,220.0,23180.0,113.68,,,113.68,,,658000.0,1.802012,132000.0,153000.0
Djibouti,2011-01-01,73.4253666954271,17020.0,2000.0,91.4,220.0,23180.0,113.57,,,113.57,,,666000.0,1.720791,135000.0,156000.0
Djibouti,2012-01-01,73.4253666954271,17020.0,2000.0,102.96,220.0,23180.0,,,,,,,675000.0,1.652345,138000.0,159000.0
Djibouti,2013-01-01,73.4253666954271,17020.0,2000.0,97.84,220.0,23180.0,,,,,,1.19487177231372,,1.58549,,
Djibouti,2014-01-01,73.4253666954271,17020.0,2000.0,98.53,220.0,23180.0,,,,,,1.22740386265241,,1.513893,,
Djibouti,2015-01-01,73.4253666954271,17020.0,2000.0,101.23,220.0,23180.0,,,,,,1.05900752644099,,1.443916,,
Djibouti,2016-01-01,73.4253666954271,17020.0,2000.0,100.24,220.0,23180.0,,,,,,0.99558771996226,,1.379848,,
Djibouti,2017-01-01,73.4253666954271,17020.0,2000.0,123.49,220.0,23180.0,,,,,,1.29424095183589,,1.323848,,
Djibouti,2018-01-01,73.4253666954271,17020.0,2000.0,138.76,220.0,23180.0,,,,,,1.41671001183006,,1.2606,,
Djibouti,2019-01-01,73.4253666954271,17020.0,2000.0,158.49,220.0,23180.0,,,,,,1.51935122196429,,1.203609,,
Djibouti,2020-01-01,73.4253666954271,17020.0,2000.0,168.83,220.0,23180.0,,,,,,1.68116296427059,,1.216456,,
Djibouti,2021-01-01,,,,184.78,,,,,,,,,,1.184986,,
Djibouti,2022-01-01,,,,,,,,,,,,,,,,
Eritrea,1960-01-01,,,,,,,,,,,,,,,,
Eritrea,1961-01-01,,,,,,,,,,,,,,,,
Eritrea,1962-01-01,,,,,,,,,,,,,,,,
Eritrea,1963-01-01,,,,,,,,,,,,,,,,
Eritrea,1964-01-01,,,,,,,,,,,,,,,,
Eritrea,1965-01-01,,,,,,,,,,,,,,,,
Eritrea,1966-01-01,,,,,,,,,,,,,,,,
Eritrea,1967-01-01,,,,,,,,,,,,,,,,
Eritrea,1968-01-01,,,,,,,,,,,,,,,,
Eritrea,1969-01-01,,,,,,,,,,,,,,,,
Eritrea,1970-01-01,,,,,,,,,,,,,,,,
Eritrea,1971-01-01,,,,,,,,,,,,,,,,
Eritrea,1972-01-01,,,,,,,,,,,,,,,,
Eritrea,1973-01-01,,,,,,,,,,,,,,,,
Eritrea,1974-01-01,,,,,,,,,,,,,,,,
Eritrea,1975-01-01,,,,,,,,,,,,,,,,
Eritrea,1976-01-01,,,,,,,,,,,,,,,,
Eritrea,1977-01-01,,,,,,,,,,,,,,,,
Eritrea,1978-01-01,,,,,,,,,,,,,,,,
Eritrea,1979-01-01,,,,,,,,,,,,,,,,
Eritrea,1980-01-01,,,,,,,,,,,,,,,,
Eritrea,1981-01-01,,,,,,,,,,,,,,,,
Eritrea,1982-01-01,,,,,,,,,,,,,,,,
Eritrea,1983-01-01,,,,,,,,,,,,,,,,
Eritrea,1984-01-01,,,,,,,,,,,,,,,,
Eritrea,1985-01-01,,,,,,,,,,,,,,,,
Eritrea,1986-01-01,,,,,,,,,,,,,,,,
Eritrea,1987-01-01,,,,,,,,,,,,,,,,
Eritrea,1988-01-01,,,,,,,,,,,,,,,,
Eritrea,1989-01-01,,,,,,,,,,,,,,,,
Eritrea,1990-01-01,,,,,,,,,,,,,,,,
Eritrea,1991-01-01,,,,,,,,,,,,,,67.23511,,
Eritrea,1992-01-01,,,,,,,,,,,,27.3517171994329,,66.69771,,
Eritrea,1993-01-01,73.2673267326733,74000.0,498000.0,65.14,384.0,101000.0,62.51,3000000.0,5.02008032128514,61.76,1.40562248995984,19.4351344723289,2516000.0,65.59258,412000.0,532000.0
Eritrea,1994-01-01,73.3267326732673,74060.0,437000.0,104.64,384.0,101000.0,83.27,3700000.0,6.17848970251716,82.57,2.97482837528604,21.9131656082071,2514000.0,64.58906,419000.0,522000.0
Eritrea,1995-01-01,73.3366336633663,74070.0,438000.0,88.85,384.0,101000.0,77.17,3000000.0,6.84931506849315,76.72,3.68493150684932,18.8116670721488,2525000.0,64.02308,422000.0,523000.0
Eritrea,1996-01-01,72.6534653465346,73380.0,369000.0,71.71,384.0,101000.0,74.04,2500000.0,8.97018970189702,73.53,13.5311653116531,16.2273737694506,2556000.0,63.13802,432000.0,528000.0
Eritrea,1997-01-01,72.8712871287129,73600.0,391000.0,76.28,384.0,101000.0,74.95,2000000.0,11.2531969309463,74.13,15.3452685421995,15.1153427506646,2603000.0,62.37341,444000.0,539000.0
Eritrea,1998-01-01,73.9306930693069,74670.0,498000.0,138.6,384.0,101000.0,107.27,1700000.0,12.3092369477912,106.98,13.0522088353414,23.3670870070068,2665000.0,62.54906,456000.0,558000.0
Eritrea,1999-01-01,73.9306930693069,74670.0,498000.0,112.81,384.0,101000.0,96.3,1500000.0,11.2449799196787,95.43,21.8875502008032,22.7223359743613,2741000.0,62.31474,471000.0,580000.0
Eritrea,2000-01-01,74.5544554455445,75300.0,560000.0,76.04,384.0,101000.0,79.41,1300000.0,8.26785714285714,78.33,19.4642857142857,12.5904217689804,2826000.0,62.11015,480000.0,610000.0
Eritrea,2001-01-01,74.5742574257426,75320.0,562000.0,94.39,384.0,101000.0,88.67,1000000.0,,88.21,9.72953736654804,15.163844400074,2926000.0,61.69634,504000.0,635000.0
Eritrea,2002-01-01,74.5742574257426,75320.0,562000.0,60.02,384.0,101000.0,73.83,800000.0,,73.54,6.23665480427046,13.6018100565387,3037000.0,61.20306,525000.0,666000.0
Eritrea,2003-01-01,74.9207920792079,75670.0,597000.0,71.37,384.0,101000.0,83.92,664000.0,,83.63,1.62814070351759,11.8299212236971,3155000.0,61.96163,550000.0,698000.0
Eritrea,2004-01-01,61.9923728717243,75000.0,598000.0,72.86,384.0,120982.625,86.09,670000.0,,85.54,0.00501672240802676,10.642274296598,3273000.0,62.20825,573000.0,729000.0
Eritrea,2005-01-01,62.1522804243469,75220.0,620000.0,123.87,384.0,121025.326,107.09,300000.0,,107.29,2.31612903225806,22.6000002108942,3385000.0,63.88462,595000.0,758000.0
Eritrea,2006-01-01,62.5764277224781,75720.0,670000.0,114.78,384.0,121004.031,106.82,300000.0,,107.17,0.0164179104477612,24.59999989582,3490000.0,64.47805,614000.0,786000.0
Eritrea,2007-01-01,62.5616538406188,75720.0,670000.0,133.04,384.0,121032.606,119.86,2000000.0,,120.6,3.48955223880597,24.2659805873687,3588000.0,64.52573,626000.0,808000.0
Eritrea,2008-01-01,62.5487918988311,75720.0,670000.0,61.25,384.0,121057.494,84.34,500000.0,,84.59,,16.7763073752775,3683000.0,65.5929,641000.0,830000.0
Eritrea,2009-01-01,62.7077358945754,75920.0,690000.0,84.34,384.0,121069.592,103.69,1250000.0,,104.11,2.78260869565217,14.1242274354984,3778000.0,64.51606,657000.0,851000.0
Eritrea,2010-01-01,62.7100610487235,75920.0,690000.0,86.66,384.0,121065.103,107.41,200000.0,,107.89,0.417391304347826,,3875000.0,65.25114,674000.0,874000.0
Eritrea,2011-01-01,62.6976908693159,75920.0,690000.0,99.46,384.0,121088.989,110.45,,,110.99,0.821739130434783,,3976000.0,63.89256,692000.0,898000.0
Eritrea,2012-01-01,62.701247715187,75920.0,690000.0,100.79,384.0,121082.12,,,,,0.983608695652174,,4078000.0,63.52575,710000.0,923000.0
Eritrea,2013-01-01,62.7182592530622,75920.0,690000.0,100.04,384.0,121049.278,,,,,1.18894202898551,,,65.05888,,
Eritrea,2014-01-01,62.7250437544772,75920.0,690000.0,100.72,384.0,121036.185,,,,,1.45811594202899,,,62.4361,,
Eritrea,2015-01-01,62.6978016748456,75920.0,690000.0,99.32,384.0,121088.775,,,,,1.47060869565217,,,64.53394,,
Eritrea,2016-01-01,62.7036614635264,75920.0,690000.0,99.96,384.0,121077.459,,,,,2.78730434782609,,,63.38277,,
Eritrea,2017-01-01,62.70688595366,75920.0,690000.0,100.67,384.0,121071.233,,,,,2.57153623188406,,,64.72339,,
Eritrea,2018-01-01,62.7035294042634,75920.0,690000.0,99.98,384.0,121077.714,,,,,6.79972463768116,,,62.85505,,
Eritrea,2019-01-01,62.7020628070177,75920.0,690000.0,99.93,384.0,121080.546,,,,,6.66572463768116,,,62.18325,,
Eritrea,2020-01-01,62.7226371689837,75920.0,690000.0,100.13,384.0,121040.829,,,,,5.05830434782609,,,62.85835,,
Eritrea,2021-01-01,,,,100.14,,,,,,,,,,62.41981,,
Eritrea,2022-01-01,,,,,,,,,,,,,,,,
Ethiopia,1960-01-01,,,,,,,,,,,,,,,,
Ethiopia,1961-01-01,52.5304268846503,578360.0,,,,1101000.0,,200000.0,0.227272727272727,,,,,,,
Ethiopia,1962-01-01,52.905540417802,582490.0,,,,1101000.0,,252000.0,0.218169124705472,,,,,,,
Ethiopia,1963-01-01,53.0245231607629,583800.0,,,,1101000.0,,308000.0,0.257931390250193,,,,,,,
Ethiopia,1964-01-01,52.9791099000908,583300.0,,,,1101000.0,,296000.0,0.429885650416989,,,,,,,
